Provider,unique_physicians,unique_diagnosis_codes,unique_procedure_codes,dominant_state,dominant_gender,dominant_race,fraud,total_claims,inpatient_claims,outpatient_claims,avg_claim_amount_reimbursed,total_claim_amount_reimbursed,avg_deductible_amount,total_deductible_amount,unique_beneficiaries,avg_claim_duration,avg_patient_age,avg_chronic_condition_count,pct_claims_with_admit_diagnosis
PRV54896,70,395,33,33,2,1,1,159,56,103,3879.622641509434,616860,380.49056603773585,60498.0,152,3.0377358490566038,74.2971256871532,4.635220125786163,49.056603773584904
PRV54898,1,62,7,33,2,1,0,9,9,0,8000.0,72000,1068.0,9612.0,9,5.444444444444445,71.86919157350368,4.555555555555555,100.0
PRV54900,20,45,0,33,2,1,0,14,0,14,249.28571428571428,3490,7.142857142857143,100.0,14,1.3571428571428572,72.22997946611909,4.928571428571429,42.857142857142854
PRV54901,32,79,5,33,1,1,0,25,8,17,4158.4,103960,315.6666666666667,7576.0,25,2.84,74.97593429158111,4.28,44.0
PRV54902,12,38,1,33,2,1,0,16,1,15,615.0,9840,66.75,1068.0,15,1.375,69.86875427789185,5.125,25.0
PRV54903,1,41,1,33,2,1,0,7,7,0,8142.857142857143,57000,1068.0,7476.0,6,2.142857142857143,70.56732179524786,6.428571428571429,100.0
PRV54904,10,45,0,33,2,1,0,19,0,19,419.4736842105263,7970,5.2631578947368425,100.0,19,1.0,73.97528729421089,6.2105263157894735,10.526315789473683
PRV54905,47,284,4,33,2,1,0,149,4,145,534.3624161073825,79620,31.221476510067113,4652.0,114,0.7516778523489933,76.56456688211163,4.456375838926174,22.14765100671141
PRV54906,20,81,5,33,1,1,0,22,8,14,5779.545454545455,127150,388.3636363636364,8544.0,22,4.045454545454546,74.55926824715326,4.954545454545454,50.0
PRV54907,22,318,0,33,2,1,0,170,0,170,352.47058823529414,59920,3.0588235294117645,520.0,120,1.4058823529411764,75.38205097233966,4.694117647058824,25.294117647058822
PRV54908,45,212,0,31,2,1,0,115,0,115,297.6521739130435,34230,0.8695652173913043,100.0,109,1.2434782608695651,74.49665803648485,4.139130434782609,20.869565217391305
PRV54909,29,89,7,33,2,1,0,27,8,19,3328.1481481481483,89860,287.53846153846155,7476.0,27,2.4814814814814814,75.61680229168252,4.37037037037037,44.44444444444444
PRV54910,87,367,2,33,2,1,0,215,3,212,376.1860465116279,80880,15.413953488372092,3314.0,152,0.6558139534883721,74.10759753593429,4.367441860465116,22.790697674418606
PRV54911,38,159,0,33,2,1,0,85,0,85,300.2352941176471,25520,3.176470588235294,270.0,82,0.9529411764705882,73.65160043483513,4.035294117647059,15.294117647058824
PRV54914,17,638,4,33,2,1,0,402,14,388,529.6766169154229,212930,40.22885572139303,16172.0,220,1.256218905472637,75.4580213239075,4.380597014925373,23.134328358208954
PRV54916,15,263,11,33,2,1,0,107,16,91,1717.2897196261683,183750,162.13084112149534,17348.0,99,2.3551401869158877,73.2807768331766,4.4766355140186915,41.1214953271028
PRV54917,7,129,8,33,2,1,0,37,15,22,3039.189189189189,112450,433.2432432432432,16030.0,36,3.5405405405405403,75.15400410677617,4.783783783783784,59.45945945945946
PRV54918,61,415,36,33,2,1,1,166,71,95,5270.240963855422,874860,458.2409638554217,76068.0,139,2.9397590361445785,75.87610400534376,4.801204819277109,54.21686746987952
PRV54919,65,306,0,33,2,1,0,178,4,174,375.1123595505618,66770,24.730337078651687,4402.0,155,1.2134831460674158,75.88070353536519,4.46067415730337,17.97752808988764
PRV54923,21,149,0,33,2,1,0,79,0,79,384.8101265822785,30400,0.25316455696202533,20.0,57,1.3164556962025316,70.10849166948249,4.367088607594937,18.9873417721519
PRV54924,59,360,19,33,2,1,0,173,21,152,1613.9884393063585,279220,132.64739884393063,22948.0,144,1.7341040462427746,75.29994896203013,4.526011560693641,28.901734104046245
PRV54925,30,342,21,33,2,1,1,122,39,83,3925.1639344262294,478870,336.64462809917353,40734.0,97,2.6557377049180326,72.99877694370575,4.704918032786885,43.44262295081967
PRV54926,24,136,6,33,2,1,0,47,8,39,1821.7021276595744,85620,183.27659574468086,8614.0,45,2.25531914893617,69.2391396158271,4.702127659574468,44.680851063829785
PRV54927,40,185,0,33,2,1,0,102,0,102,221.5686274509804,22600,0.49019607843137253,50.0,94,1.588235294117647,75.30692112573983,4.509803921568627,19.607843137254903
PRV54929,33,130,9,33,2,1,1,26,15,11,7601.153846153846,197630,616.1538461538462,16020.0,26,5.5,73.95903754014637,5.346153846153846,57.692307692307686
PRV54930,58,395,4,33,2,1,0,211,5,206,443.45971563981044,93570,29.95260663507109,6320.0,186,1.872037914691943,74.47780686473914,4.459715639810427,23.22274881516588
PRV54931,57,181,17,33,2,1,1,52,24,28,4779.615384615385,248540,492.9230769230769,25632.0,50,4.346153846153846,75.10693413362819,5.5,53.84615384615385
PRV54932,48,135,1,33,2,1,0,59,1,58,358.64406779661016,21160,2.9310344827586206,170.0,59,0.8983050847457628,73.28962052924048,5.203389830508475,28.8135593220339
PRV54933,18,213,24,33,2,1,1,64,29,35,4268.75,273200,467.19354838709677,28966.0,53,3.34375,72.26112251882273,5.234375,57.8125
PRV54934,39,214,13,33,2,1,0,71,18,53,2520.1408450704225,178930,261.51428571428573,18306.0,57,2.183098591549296,74.22255641997089,4.563380281690141,39.436619718309856
PRV54935,39,188,3,33,2,1,0,89,3,86,261.23595505617976,23250,39.59550561797753,3524.0,77,0.7640449438202247,73.92910812203432,4.01123595505618,26.96629213483146
PRV54936,65,545,63,33,2,1,1,221,131,90,5157.149321266968,1139730,615.688679245283,130526.0,209,3.981900452488688,72.91791093313016,5.167420814479638,66.9683257918552
PRV54937,31,108,2,33,2,1,0,36,3,33,1007.2222222222222,36260,90.94444444444444,3274.0,36,2.888888888888889,69.72712753821583,4.75,19.444444444444446
PRV54938,69,181,0,31,2,1,0,86,0,86,296.86046511627904,25530,3.13953488372093,270.0,86,1.1162790697674418,74.19104468108813,4.674418604651163,18.6046511627907
PRV54939,276,1436,0,33,2,1,1,1380,0,1380,295.5072463768116,407800,2.550724637681159,3520.0,1163,1.267391304347826,74.09248975785891,4.484057971014493,21.086956521739133
PRV54941,11,38,0,33,2,1,0,18,0,18,277.22222222222223,4990,0.0,0.0,18,1.8888888888888888,72.76583770628946,5.111111111111111,16.666666666666664
PRV54942,73,299,9,33,2,1,1,130,20,110,2815.153846153846,365970,161.48837209302326,20832.0,119,1.8846153846153846,76.06916232296109,4.6692307692307695,31.538461538461537
PRV54943,17,63,1,33,2,1,0,23,2,21,1019.5652173913044,23450,92.8695652173913,2136.0,21,0.30434782608695654,68.44519834538583,3.9565217391304346,30.434782608695656
PRV54944,100,214,0,10,2,1,0,120,0,120,321.8333333333333,38620,2.5833333333333335,310.0,115,0.8916666666666667,74.50609171800137,4.325,20.0
PRV54945,18,87,0,33,2,1,0,37,0,37,160.8108108108108,5950,2.7027027027027026,100.0,36,1.2162162162162162,72.10500027748488,3.972972972972973,24.324324324324326
PRV54946,83,171,0,33,2,1,0,91,0,91,370.7692307692308,33740,1.3186813186813187,120.0,91,0.9120879120879121,72.77487194530316,4.252747252747253,19.78021978021978
PRV54947,16,50,0,33,2,1,0,26,0,26,293.46153846153845,7630,1.9230769230769231,50.0,24,0.8461538461538461,72.29589848891698,3.6923076923076925,23.076923076923077
PRV54949,167,715,25,33,2,1,0,412,42,370,1274.611650485437,525140,106.78048780487805,43780.0,375,2.383495145631068,74.39529382056445,4.572815533980583,27.9126213592233
PRV54950,22,66,5,33,2,1,1,18,5,13,4188.888888888889,75400,301.6666666666667,5430.0,18,3.4444444444444446,77.6414936497072,4.777777777777778,38.88888888888889
PRV54952,98,314,6,31,2,1,1,149,12,137,1219.1275167785234,181650,81.47297297297297,12058.0,147,2.1073825503355703,74.80594793489794,5.046979865771812,27.516778523489933
PRV54953,40,214,0,33,2,1,0,102,0,102,276.47058823529414,28200,2.3529411764705883,240.0,84,1.2352941176470589,72.365073613292,4.980392156862745,22.54901960784314
PRV54954,55,137,0,33,2,1,0,71,0,71,254.64788732394365,18080,1.1267605633802817,80.0,71,1.7605633802816902,73.56940548148576,4.225352112676056,29.577464788732392
PRV54955,86,691,85,33,2,1,1,314,205,109,6799.012738853503,2134890,686.8459016393442,209488.0,300,4.308917197452229,74.15760952493056,5.197452229299363,71.97452229299363
PRV54959,67,233,8,33,2,1,0,95,7,88,910.6315789473684,86510,81.01052631578948,7696.0,92,1.8736842105263158,73.46443315681401,4.494736842105263,35.78947368421053
PRV54960,87,340,0,33,2,1,0,193,0,193,266.32124352331607,51400,0.31088082901554404,60.0,187,1.6424870466321244,76.10830824227853,4.492227979274611,21.243523316062177
PRV54963,52,154,1,33,1,1,0,67,1,66,444.32835820895525,29770,17.432835820895523,1168.0,67,1.2537313432835822,73.8699929510558,3.925373134328358,23.88059701492537
PRV54965,98,253,6,33,2,1,0,107,9,98,1415.7009345794393,151480,91.70093457943925,9812.0,105,2.074766355140187,75.6009390572326,4.5607476635514015,28.971962616822427
PRV54966,11,1660,1,33,2,1,1,1796,0,1796,279.51559020044544,502010,3.329621380846325,5980.0,1289,1.2733853006681515,74.53115372361427,4.612472160356347,21.714922048997774
PRV54967,26,115,0,33,2,1,0,51,0,51,429.80392156862746,21920,1.7647058823529411,90.0,51,1.196078431372549,74.38590275261372,4.431372549019608,23.52941176470588
PRV54968,31,148,6,33,2,1,0,49,10,39,2608.5714285714284,127820,221.83673469387756,10870.0,41,2.36734693877551,68.97663048792413,4.795918367346939,28.57142857142857
PRV54970,51,402,3,33,2,1,0,233,6,227,455.6652360515021,106170,31.278969957081546,7288.0,180,1.4334763948497855,73.9619697250105,4.339055793991417,19.742489270386265
PRV54971,18,690,33,33,2,1,0,429,52,377,1261.1421911421912,541030,127.23653395784544,54330.0,189,1.8484848484848484,71.94262000832842,4.505827505827506,31.7016317016317
PRV54972,34,133,0,33,2,1,0,62,0,62,273.38709677419354,16950,2.903225806451613,180.0,56,1.032258064516129,74.02119626415843,4.5,20.967741935483872
PRV54973,85,270,6,33,2,1,0,129,9,120,533.953488372093,68880,76.52713178294573,9872.0,123,2.3255813953488373,77.16511468729605,4.503875968992248,26.356589147286826
PRV54975,49,255,0,10,1,1,0,132,0,132,276.2121212121212,36460,1.8181818181818181,240.0,122,0.7651515151515151,74.87387219214735,4.833333333333333,21.96969696969697
PRV54976,27,110,0,33,2,1,0,55,0,55,362.54545454545456,19940,3.272727272727273,180.0,53,1.8181818181818181,75.19527098500404,4.381818181818182,16.363636363636363
PRV54977,36,115,2,33,2,1,0,53,5,48,1681.8867924528302,89140,100.75471698113208,5340.0,41,1.6603773584905661,76.31521444345434,5.339622641509434,30.18867924528302
PRV54978,15,422,0,33,2,1,0,265,0,265,327.39622641509436,86760,1.8867924528301887,500.0,126,1.1622641509433962,74.87779112264798,4.479245283018868,21.88679245283019
PRV54981,22,343,50,33,2,1,0,95,81,14,8597.157894736842,816730,907.2258064516129,84372.0,90,5.768421052631579,74.50452826110451,5.536842105263158,87.36842105263159
PRV54982,18,92,0,33,2,1,0,37,0,37,320.5405405405405,11860,1.6216216216216217,60.0,33,0.7837837837837838,76.9353090256581,4.945945945945946,29.72972972972973
PRV54983,56,243,0,33,2,1,0,126,0,126,334.44444444444446,42140,1.3492063492063493,170.0,116,1.3571428571428572,72.68594026704909,4.666666666666667,20.634920634920633
PRV54985,114,368,0,33,2,1,0,223,0,223,284.0358744394619,63340,3.8565022421524664,860.0,203,1.6771300448430493,75.11657044287499,4.641255605381166,23.318385650224215
PRV54986,126,976,80,33,2,1,1,618,153,465,2740.145631067961,1693410,259.0457516339869,158536.0,542,2.598705501618123,72.93599055485781,4.7459546925566345,37.86407766990291
PRV54988,30,100,0,10,2,1,0,41,0,41,349.0243902439024,14310,0.0,0.0,41,1.6097560975609757,70.85791556067511,3.4146341463414633,24.390243902439025
PRV54990,25,70,2,10,2,1,0,20,4,16,2330.0,46600,213.6,4272.0,20,1.05,74.85503080082135,5.15,40.0
PRV54991,64,211,0,7,1,1,0,130,0,130,162.92307692307693,21180,5.076923076923077,660.0,125,1.0153846153846153,74.26420260095826,4.538461538461538,16.153846153846153
PRV54992,15,39,0,33,2,1,0,18,0,18,650.5555555555555,11710,0.0,0.0,17,2.6666666666666665,72.38679747509316,4.722222222222222,11.11111111111111
PRV54993,37,134,8,33,2,1,0,53,8,45,3507.9245283018868,185920,161.96226415094338,8584.0,48,3.1132075471698113,73.78471711027598,5.113207547169812,39.62264150943396
PRV54995,9,35,0,33,2,1,0,16,0,16,378.75,6060,8.125,130.0,16,0.6875,77.04551676933607,4.4375,12.5
PRV54997,19,96,3,54,2,1,0,34,5,29,1169.7058823529412,39770,158.52941176470588,5390.0,22,1.6470588235294117,74.38120545959657,3.764705882352941,23.52941176470588
PRV54998,30,467,30,33,2,1,1,207,59,148,2722.415458937198,563540,302.8349514563107,62384.0,130,2.7246376811594204,76.36904112397372,5.048309178743962,39.61352657004831
PRV54999,14,38,2,33,2,1,0,10,3,7,4094.0,40940,320.4,3204.0,10,4.0,75.62655715263517,2.8,30.0
PRV55000,162,1059,49,33,2,1,0,764,86,678,1526.2041884816754,1166020,120.02887139107611,91462.0,707,1.9921465968586387,74.44583248223444,4.455497382198953,27.486910994764397
PRV55001,79,274,0,33,2,1,0,158,0,158,262.0253164556962,41400,2.3417721518987342,370.0,153,1.1265822784810127,73.4337327476412,4.2405063291139244,18.9873417721519
PRV55002,51,181,0,33,1,1,0,100,0,100,270.6,27060,4.4,440.0,93,1.26,71.49960301163587,4.71,18.0
PRV55003,38,182,4,33,2,1,0,76,5,71,1024.342105263158,77850,70.39473684210526,5350.0,73,2.1710526315789473,75.51709355524335,4.223684210526316,30.263157894736842
PRV55004,28,2069,7,33,2,1,1,2399,3,2396,293.29303876615256,703610,3.95162635529608,9476.0,992,1.4651938307628178,73.72261599987904,4.626511046269279,20.883701542309296
PRV55005,53,367,27,33,2,1,0,130,56,74,3975.230769230769,516780,455.8914728682171,58810.0,128,2.8923076923076922,75.0241036171221,4.930769230769231,58.46153846153847
PRV55006,25,91,1,33,2,1,0,41,3,38,908.5365853658536,37250,81.5609756097561,3344.0,41,2.4146341463414633,72.19291831522011,4.560975609756097,36.58536585365854
PRV55007,10,37,0,33,2,1,0,14,0,14,237.85714285714286,3330,0.0,0.0,13,1.4285714285714286,78.36941429549233,4.357142857142857,28.57142857142857
PRV55010,28,463,0,33,2,1,1,289,0,289,229.75778546712803,66400,2.041522491349481,590.0,143,1.1038062283737025,76.50681502217991,4.595155709342561,23.52941176470588
PRV55011,30,115,0,33,2,1,0,56,0,56,245.53571428571428,13750,4.464285714285714,250.0,54,0.5,74.33587562334995,4.410714285714286,25.0
PRV55012,29,136,0,10,1,1,0,73,0,73,271.2328767123288,19800,4.52054794520548,330.0,69,0.9178082191780822,75.09763438440551,4.027397260273973,12.32876712328767
PRV55013,65,164,0,33,2,1,0,83,0,83,214.4578313253012,17800,6.626506024096385,550.0,78,2.3734939759036147,72.41315157962445,4.734939759036145,15.66265060240964
PRV55016,29,277,0,39,2,1,0,146,0,146,261.2328767123288,38140,3.493150684931507,510.0,86,0.9178082191780822,72.57922421310231,4.691780821917808,17.80821917808219
PRV55018,12,311,41,33,2,1,1,75,63,12,8212.533333333333,615940,897.12,67284.0,72,4.666666666666667,74.91438740588639,5.293333333333333,89.33333333333333
PRV55019,59,633,81,33,2,1,1,285,158,127,6515.859649122807,1857020,590.9366197183099,167826.0,221,3.6912280701754385,74.38495623041176,5.028070175438597,64.21052631578948
PRV55022,38,424,38,33,2,1,1,137,76,61,5232.481751824817,716850,590.7352941176471,80340.0,123,3.4963503649635035,76.18035841864136,5.124087591240876,63.503649635036496
PRV55023,16,229,23,33,2,1,0,64,34,30,6564.84375,420150,551.2258064516129,34176.0,52,5.09375,72.1469455852156,5.25,62.5
PRV55024,49,116,2,33,2,1,0,46,3,43,716.9565217391304,32980,73.34782608695652,3374.0,45,2.0434782608695654,73.64705532244145,5.282608695652174,28.26086956521739
PRV55026,156,468,0,33,2,1,0,272,0,272,282.75735294117646,76910,2.9779411764705883,810.0,239,1.3419117647058822,73.16927366429117,4.518382352941177,18.014705882352942
PRV55027,88,315,9,33,2,1,1,156,13,143,1230.7051282051282,191990,91.88461538461539,14334.0,147,1.9679487179487178,75.08501377700556,4.647435897435898,34.61538461538461
PRV55028,11,400,13,33,2,1,0,223,20,203,1084.2600896860986,241790,93.61261261261261,20782.0,87,1.3004484304932735,71.82897640598767,4.968609865470852,30.94170403587444
PRV55029,159,436,9,33,2,1,0,255,14,241,878.4313725490196,224000,56.196850393700785,14274.0,209,1.6784313725490196,73.5357088215163,4.698039215686275,25.882352941176475
PRV55030,80,593,35,33,2,1,1,311,73,238,2517.363344051447,782900,244.67532467532467,75360.0,239,2.9356913183279745,74.13416789363758,4.893890675241158,37.29903536977492
PRV55031,34,86,3,33,1,1,0,32,4,28,1415.625,45300,133.5,4272.0,30,2.59375,71.5284907597536,4.125,31.25
PRV55032,19,83,0,10,2,1,0,36,1,35,565.0,20340,48.27777777777778,1738.0,36,0.8333333333333334,76.15301543843638,4.277777777777778,33.33333333333333
PRV55034,2,864,24,33,2,1,1,612,26,586,712.0588235294117,435780,43.04433497536946,26214.0,466,1.3725490196078431,74.05601857443868,4.504901960784314,24.019607843137255
PRV55035,7,42,0,33,2,1,0,14,0,14,275.7142857142857,3860,0.0,0.0,14,1.6428571428571428,76.62286105407256,5.071428571428571,28.57142857142857
PRV55036,32,128,0,33,2,1,0,64,0,64,230.625,14760,5.625,360.0,63,2.765625,76.01227754962355,4.40625,15.625
PRV55037,18,896,8,33,2,1,0,649,11,638,483.2973805855162,313660,20.262345679012345,13130.0,448,1.546995377503852,72.87396921921685,4.229583975346687,16.79506933744222
PRV55038,17,48,0,33,2,1,0,15,0,15,282.0,4230,0.0,0.0,15,0.06666666666666667,68.71001597079626,3.8,6.666666666666667
PRV55039,59,1917,21,33,2,1,1,2058,31,2027,396.5986394557823,816200,17.56420233463035,36112.0,647,1.3760932944606414,74.81113286225803,4.61661807580175,20.456754130223516
PRV55040,7,17,0,33,2,1,0,6,0,6,1105.0,6630,0.0,0.0,6,3.3333333333333335,79.40588637919234,4.5,33.33333333333333
PRV55041,24,70,0,33,2,1,0,21,5,16,3041.904761904762,63880,254.28571428571428,5340.0,20,3.0952380952380953,74.35533392001564,5.619047619047619,47.61904761904761
PRV55042,55,276,7,33,2,1,0,124,8,116,1018.5483870967741,126300,72.12903225806451,8944.0,110,1.7903225806451613,73.77887439005542,4.741935483870968,21.774193548387096
PRV55043,72,219,0,10,2,1,0,119,0,119,297.89915966386553,35450,4.53781512605042,540.0,114,1.361344537815126,75.24416912555577,4.61344537815126,21.008403361344538
PRV55044,10,30,0,33,2,1,0,9,0,9,118.88888888888889,1070,0.0,0.0,9,1.8888888888888888,81.71967449996197,5.222222222222222,22.22222222222222
PRV55045,27,135,0,31,2,1,0,66,0,66,418.6363636363636,27630,0.15151515151515152,10.0,65,1.9393939393939394,74.81007197228963,4.424242424242424,21.21212121212121
PRV55048,17,334,53,33,2,1,1,94,82,12,9215.31914893617,866240,928.695652173913,85440.0,88,5.23404255319149,73.69271993825274,5.851063829787234,89.36170212765957
PRV55049,51,411,52,33,1,1,1,148,75,73,4899.6621621621625,725150,537.6326530612245,79032.0,117,4.27027027027027,73.68366724013542,4.918918918918919,63.51351351351351
PRV55050,1,332,0,33,2,1,0,183,0,183,271.09289617486337,49610,2.7868852459016393,510.0,137,1.530054644808743,73.3638835590564,4.612021857923497,21.85792349726776
PRV55051,2,57,6,33,2,1,0,7,7,0,8571.42857142857,60000,1068.0,7476.0,7,10.857142857142858,75.43170040089957,6.285714285714286,100.0
PRV55052,7,105,0,33,2,1,0,49,0,49,173.0612244897959,8480,0.0,0.0,31,0.04081632653061224,75.25161686851332,3.8979591836734695,22.448979591836736
PRV55053,5,90,0,33,2,1,0,54,0,54,247.03703703703704,13340,1.8518518518518519,100.0,29,2.2962962962962963,74.51375263011128,4.277777777777778,20.37037037037037
PRV55054,6,144,0,33,2,1,0,69,0,69,183.33333333333334,12650,0.7246376811594203,50.0,59,0.9565217391304348,74.78491007747324,4.304347826086956,23.18840579710145
PRV55056,21,210,0,33,2,1,0,100,0,100,402.9,40290,3.6,360.0,91,0.84,74.90521560574949,4.97,22.0
PRV55057,6,532,0,33,2,1,1,347,0,347,272.507204610951,94560,2.9971181556195967,1040.0,146,1.7377521613832854,72.15780908816551,4.610951008645533,21.902017291066283
PRV55058,9,376,0,33,1,1,0,227,0,227,279.6035242290749,63470,5.286343612334802,1200.0,164,1.2819383259911894,73.10539217903374,4.511013215859031,25.991189427312776
PRV55059,10,303,0,33,2,1,0,153,0,153,339.281045751634,51910,2.3529411764705883,360.0,84,1.7320261437908497,75.03863859027526,4.993464052287582,28.104575163398692
PRV55061,25,204,0,33,2,1,0,95,0,95,255.68421052631578,24290,0.7368421052631579,70.0,83,1.2105263157894737,76.15447242335819,5.031578947368421,15.789473684210526
PRV55062,9,89,0,33,2,1,0,29,0,29,257.2413793103448,7460,0.0,0.0,28,1.0344827586206897,77.41291982345582,4.586206896551724,17.24137931034483
PRV55063,12,16,0,33,2,1,0,10,0,10,66.0,660,0.0,0.0,10,0.0,79.04257357973991,4.0,0.0
PRV55064,1,836,0,33,2,1,0,621,0,621,302.33494363929145,187750,2.0933977455716586,1300.0,380,1.4363929146537842,73.24465518400584,4.71658615136876,20.933977455716587
PRV55067,2,9,2,33,2,2,0,1,1,0,29000.0,29000,1068.0,1068.0,1,20.0,77.73032169746749,5.0,100.0
PRV55068,1,12,0,33,1,1,0,6,0,6,436.6666666666667,2620,0.0,0.0,6,3.6666666666666665,65.57608943645904,6.166666666666667,33.33333333333333
PRV55069,4,38,0,33,2,1,0,21,0,21,97.61904761904762,2050,4.761904761904762,100.0,20,0.9523809523809523,71.20915224405984,4.809523809523809,9.523809523809524
PRV55070,1,51,0,33,2,1,0,20,0,20,161.0,3220,0.0,0.0,19,1.3,74.37180013689253,4.4,20.0
PRV55071,5,140,0,33,2,1,0,70,0,70,370.42857142857144,25930,4.142857142857143,290.0,58,1.7428571428571429,75.33505426811381,4.571428571428571,12.857142857142856
PRV55072,3,77,0,33,2,1,0,48,0,48,198.95833333333334,9550,1.6666666666666667,80.0,41,0.5416666666666666,74.38660734656628,4.5625,22.916666666666664
PRV55073,2,47,0,33,2,1,0,18,0,18,365.0,6570,5.0,90.0,17,0.1111111111111111,71.4318959616701,4.388888888888889,16.666666666666664
PRV55074,1,1,0,33,2,1,0,1,0,1,10.0,10,0.0,0.0,1,0.0,86.22313483915127,6.0,0.0
PRV55076,3,14,0,33,2,1,0,5,0,5,154.0,770,0.0,0.0,5,0.0,64.6280629705681,4.8,0.0
PRV55077,3,17,0,54,1,1,0,8,0,8,48.75,390,0.0,0.0,7,0.0,70.78781656399727,5.5,12.5
PRV55078,1,1,0,33,1,1,0,1,0,1,0.0,0,0.0,0.0,1,0.0,67.1895961670089,3.0,0.0
PRV55079,1,111,0,33,2,1,0,47,0,47,232.7659574468085,10940,2.127659574468085,100.0,46,1.446808510638298,74.36655161868147,4.404255319148936,12.76595744680851
PRV55080,3,31,0,33,1,1,0,8,0,8,602.5,4820,8.75,70.0,8,0.0,80.65811088295688,4.25,12.5
PRV55081,1,61,0,33,2,1,0,30,0,30,231.66666666666666,6950,2.0,60.0,28,0.6666666666666666,72.1306867442391,3.8666666666666667,20.0
PRV55083,2,351,0,33,2,1,0,196,0,196,257.5,50470,4.540816326530612,890.0,152,1.3775510204081634,74.77444858847029,4.479591836734694,21.428571428571427
PRV55085,5,71,0,33,2,1,0,24,0,24,382.5,9180,8.333333333333334,200.0,22,0.7916666666666666,75.30846452201688,4.291666666666667,4.166666666666666
PRV55086,3,139,0,33,2,1,0,78,0,78,188.33333333333334,14690,3.8461538461538463,300.0,60,2.128205128205128,77.68581407185103,4.397435897435898,20.51282051282051
PRV55087,3,368,0,33,2,1,0,201,0,201,217.76119402985074,43770,2.5870646766169156,520.0,154,1.6169154228855722,73.6826068153415,4.696517412935323,25.37313432835821
PRV55088,4,81,0,33,2,1,0,31,0,31,491.93548387096774,15250,0.3225806451612903,10.0,31,1.064516129032258,75.202048972202,4.064516129032258,16.129032258064516
PRV55089,1,1,0,33,1,1,0,1,0,1,400.0,400,0.0,0.0,1,0.0,80.78850102669405,0.0,0.0
PRV55091,4,49,0,33,2,1,0,18,0,18,263.8888888888889,4750,2.7777777777777777,50.0,18,1.1111111111111112,67.78188455395848,4.611111111111111,38.88888888888889
PRV55092,1,33,0,33,2,1,0,8,0,8,82.5,660,17.5,140.0,8,0.125,75.71971252566735,4.5,12.5
PRV55093,2,53,0,33,2,1,0,19,0,19,177.89473684210526,3380,8.421052631578947,160.0,18,1.263157894736842,76.88288483014517,4.2631578947368425,26.31578947368421
PRV55094,3,45,0,33,2,1,0,19,0,19,900.0,17100,0.0,0.0,18,3.0526315789473686,70.49576713858569,4.473684210526316,10.526315789473683
PRV55095,4,41,0,33,2,1,0,20,0,20,376.0,7520,12.0,240.0,20,1.9,78.67474332648871,5.4,20.0
PRV55096,1,52,0,33,2,1,0,27,0,27,198.14814814814815,5350,2.5925925925925926,70.0,26,0.4444444444444444,73.98453621314675,3.7777777777777777,11.11111111111111
PRV55097,2,6,0,33,2,1,0,4,0,4,180.0,720,0.0,0.0,4,0.0,81.74880219028063,5.0,0.0
PRV55098,1,55,0,33,1,1,0,27,0,27,258.14814814814815,6970,5.185185185185185,140.0,17,0.18518518518518517,74.03888762136538,3.962962962962963,18.51851851851852
PRV55099,6,207,0,33,2,1,0,97,0,97,249.48453608247422,24200,6.597938144329897,640.0,54,0.7525773195876289,75.61565655496517,4.824742268041237,18.556701030927837
PRV55103,2,166,0,33,2,1,0,78,0,78,193.5897435897436,15100,2.4358974358974357,190.0,74,0.6282051282051282,74.94280348900472,4.358974358974359,21.794871794871796
PRV55104,2,113,0,33,2,1,0,52,0,52,286.15384615384613,14880,7.3076923076923075,380.0,46,1.3846153846153846,72.93302795766861,5.326923076923077,25.0
PRV55106,1,12,0,33,1,1,0,5,0,5,774.0,3870,0.0,0.0,5,4.0,73.75441478439424,5.4,0.0
PRV55108,6,355,0,33,2,1,0,223,0,223,284.0358744394619,63340,2.7354260089686098,610.0,152,0.7488789237668162,73.84743541342468,4.650224215246637,26.905829596412556
PRV55110,2,82,0,33,2,1,0,40,0,40,249.0,9960,3.25,130.0,23,1.8,75.57926078028747,5.425,17.5
PRV55111,2,83,0,33,1,1,0,29,0,29,140.3448275862069,4070,4.827586206896552,140.0,25,0.7586206896551724,73.54764096391229,5.344827586206897,24.137931034482758
PRV55112,2,74,0,33,2,1,0,32,0,32,179.6875,5750,0.3125,10.0,31,0.96875,75.11045516769336,4.53125,9.375
PRV55114,3,36,0,33,2,1,0,13,0,13,344.61538461538464,4480,0.0,0.0,13,3.076923076923077,76.12425630495446,4.769230769230769,23.076923076923077
PRV55116,2,478,0,33,1,1,0,284,0,284,288.4507042253521,81920,1.1619718309859155,330.0,143,1.6690140845070423,77.71160019666252,4.588028169014085,21.12676056338028
PRV55117,3,9,0,33,1,1,0,4,0,4,200.0,800,0.0,0.0,4,5.0,66.51334702258727,3.75,25.0
PRV55118,4,26,1,33,2,1,0,5,2,3,2120.0,10600,427.2,2136.0,5,1.6,65.32402464065709,5.6,40.0
PRV55120,5,55,5,33,2,1,0,9,8,1,6466.666666666667,58200,949.3333333333334,8544.0,9,3.5555555555555554,78.89634192714276,5.444444444444445,88.88888888888889
PRV55121,5,116,10,33,2,1,0,20,20,0,8653.5,173070,1068.0,21360.0,20,6.1,69.64243668720056,6.05,100.0
PRV55122,2,6,0,33,1,1,0,1,1,0,5000.0,5000,1068.0,1068.0,1,3.0,81.86173853524983,5.0,100.0
